OrderDate,Year,Quarter,Month,Week,Day,FiscalYear,FiscalQuarter,FiscalMonth,FiscalWeek,FiscalDay,OrderDate_SK
2009-10-06,2009,4,10,41,6,2010,3,7,53,6,1770
2009-10-07,2009,4,10,41,7,2010,3,7,53,7,1771
2009-10-08,2009,4,10,41,8,2010,3,7,53,8,1772
2009-10-09,2009,4,10,41,9,2010,3,7,53,9,1773
2009-10-10,2009,4,10,41,10,2010,3,7,53,10,1774
2009-10-11,2009,4,10,42,11,2010,3,7,54,11,1775
2009-10-12,2009,4,10,42,12,2010,3,7,54,12,1776
2009-10-13,2009,4,10,42,13,2010,3,7,54,13,1777
2009-10-14,2009,4,10,42,14,2010,3,7,54,14,1778
2009-10-15,2009,4,10,42,15,2010,3,7,54,15,1779
2009-10-16,2009,4,10,42,16,2010,3,7,54,16,1780
2009-10-17,2009,4,10,42,17,2010,3,7,54,17,1781
2009-10-18,2009,4,10,43,18,2010,3,7,55,18,1782
2009-10-19,2009,4,10,43,19,2010,3,7,55,19,1783
2009-10-20,2009,4,10,43,20,2010,3,7,55,20,1784
2009-10-21,2009,4,10,43,21,2010,3,7,55,21,1785
2009-10-22,2009,4,10,43,22,2010,3,7,55,22,1786
2009-10-23,2009,4,10,43,23,2010,3,7,55,23,1787
2009-10-24,2009,4,10,43,24,2010,3,7,55,24,1788
2009-10-25,2009,4,10,44,25,2010,3,7,56,25,1789
2009-10-26,2009,4,10,44,26,2010,3,7,56,26,1790
2009-10-27,2009,4,10,44,27,2010,3,7,56,27,1791
2009-10-28,2009,4,10,44,28,2010,3,7,56,28,1792
2009-10-29,2009,4,10,44,29,2010,3,7,56,29,1793
2009-10-30,2009,4,10,44,30,2010,3,7,56,30,1794
2009-10-31,2009,4,10,44,31,2010,3,7,56,31,1795
2009-11-01,2009,4,11,45,1,2010,3,8,57,1,1796
2009-11-02,2009,4,11,45,2,2010,3,8,57,2,1797
2009-11-03,2009,4,11,45,3,2010,3,8,57,3,1798
2009-11-04,2009,4,11,45,4,2010,3,8,57,4,1799
2009-11-05,2009,4,11,45,5,2010,3,8,57,5,1800
2009-11-06,2009,4,11,45,6,2010,3,8,57,6,1801
2009-11-07,2009,4,11,45,7,2010,3,8,57,7,1802
2009-11-08,2009,4,11,46,8,2010,3,8,58,8,1803
2009-11-09,2009,4,11,46,9,2010,3,8,58,9,1804
2009-11-10,2009,4,11,46,10,2010,3,8,58,10,1805
2009-11-11,2009,4,11,46,11,2010,3,8,58,11,1806
2009-11-12,2009,4,11,46,12,2010,3,8,58,12,1807
2009-11-13,2009,4,11,46,13,2010,3,8,58,13,1808
2009-11-14,2009,4,11,46,14,2010,3,8,58,14,1809
2009-11-15,2009,4,11,47,15,2010,3,8,59,15,1810
2009-11-16,2009,4,11,47,16,2010,3,8,59,16,1811
2009-11-17,2009,4,11,47,17,2010,3,8,59,17,1812
2009-11-18,2009,4,11,47,18,2010,3,8,59,18,1813
2009-11-19,2009,4,11,47,19,2010,3,8,59,19,1814
2009-11-20,2009,4,11,47,20,2010,3,8,59,20,1815
2009-11-21,2009,4,11,47,21,2010,3,8,59,21,1816
2009-11-22,2009,4,11,48,22,2010,3,8,60,22,1817
2009-11-23,2009,4,11,48,23,2010,3,8,60,23,1818
2009-11-24,2009,4,11,48,24,2010,3,8,60,24,1819
2009-11-25,2009,4,11,48,25,2010,3,8,60,25,1820
2009-11-26,2009,4,11,48,26,2010,3,8,60,26,1821
2009-11-27,2009,4,11,48,27,2010,3,8,60,27,1822
2009-11-28,2009,4,11,48,28,2010,3,8,60,28,1823
2009-11-29,2009,4,11,49,29,2010,3,8,61,29,1824
2009-11-30,2009,4,11,49,30,2010,3,8,61,30,1825
2009-12-01,2009,4,12,49,1,2010,3,9,61,1,1826
2009-12-02,2009,4,12,49,2,2010,3,9,61,2,1827
2009-12-03,2009,4,12,49,3,2010,3,9,61,3,1828
2009-12-04,2009,4,12,49,4,2010,3,9,61,4,1829
2009-12-05,2009,4,12,49,5,2010,3,9,61,5,1830
2009-12-06,2009,4,12,50,6,2010,3,9,62,6,1831
2009-12-07,2009,4,12,50,7,2010,3,9,62,7,1832
2009-12-08,2009,4,12,50,8,2010,3,9,62,8,1833
2009-12-09,2009,4,12,50,9,2010,3,9,62,9,1834
2009-12-10,2009,4,12,50,10,2010,3,9,62,10,1835
2009-12-11,2009,4,12,50,11,2010,3,9,62,11,1836
2009-12-12,2009,4,12,50,12,2010,3,9,62,12,1837
2009-12-13,2009,4,12,51,13,2010,3,9,63,13,1838
2009-12-14,2009,4,12,51,14,2010,3,9,63,14,1839
2009-12-15,2009,4,12,51,15,2010,3,9,63,15,1840
2009-12-16,2009,4,12,51,16,2010,3,9,63,16,1841
2009-12-17,2009,4,12,51,17,2010,3,9,63,17,1842
2009-12-18,2009,4,12,51,18,2010,3,9,63,18,1843
2009-12-19,2009,4,12,51,19,2010,3,9,63,19,1844
2009-12-20,2009,4,12,52,20,2010,3,9,64,20,1845
2009-12-21,2009,4,12,52,21,2010,3,9,64,21,1846
2009-12-22,2009,4,12,52,22,2010,3,9,64,22,1847
2009-12-23,2009,4,12,52,23,2010,3,9,64,23,1848
2009-12-24,2009,4,12,52,24,2010,3,9,64,24,1849
2009-12-25,2009,4,12,52,25,2010,3,9,64,25,1850
2009-12-26,2009,4,12,52,26,2010,3,9,64,26,1851
2009-12-27,2009,4,12,1,27,2010,3,9,41,27,1852
2009-12-28,2009,4,12,1,28,2010,3,9,41,28,1853
2009-12-29,2009,4,12,1,29,2010,3,9,41,29,1854
2009-12-30,2009,4,12,1,30,2010,3,9,41,30,1855
2009-12-31,2009,4,12,1,31,2010,3,9,41,31,1856
2010-01-01,2010,1,1,1,1,2010,4,10,41,1,1857
2010-01-02,2010,1,1,1,2,2010,4,10,41,2,1858
2010-01-03,2010,1,1,2,3,2010,4,10,42,3,1859
2010-01-04,2010,1,1,2,4,2010,4,10,42,4,1860
2010-01-05,2010,1,1,2,5,2010,4,10,42,5,1861
2010-01-06,2010,1,1,2,6,2010,4,10,42,6,1862
2010-01-07,2010,1,1,2,7,2010,4,10,42,7,1863
2010-01-08,2010,1,1,2,8,2010,4,10,42,8,1864
2010-01-09,2010,1,1,2,9,2010,4,10,42,9,1865
2010-01-10,2010,1,1,3,10,2010,4,10,43,10,1866
2010-01-11,2010,1,1,3,11,2010,4,10,43,11,1867
2010-01-12,2010,1,1,3,12,2010,4,10,43,12,1868
2010-01-13,2010,1,1,3,13,2010,4,10,43,13,1869
2010-01-14,2010,1,1,3,14,2010,4,10,43,14,1870
2010-01-15,2010,1,1,3,15,2010,4,10,43,15,1871
2010-01-16,2010,1,1,3,16,2010,4,10,43,16,1872
2010-01-17,2010,1,1,4,17,2010,4,10,44,17,1873
2010-01-18,2010,1,1,4,18,2010,4,10,44,18,1874
2010-01-19,2010,1,1,4,19,2010,4,10,44,19,1875
2010-01-20,2010,1,1,4,20,2010,4,10,44,20,1876
2010-01-21,2010,1,1,4,21,2010,4,10,44,21,1877
2010-01-22,2010,1,1,4,22,2010,4,10,44,22,1878
2010-01-23,2010,1,1,4,23,2010,4,10,44,23,1879
2010-01-24,2010,1,1,5,24,2010,4,10,45,24,1880
2010-01-25,2010,1,1,5,25,2010,4,10,45,25,1881
2010-01-26,2010,1,1,5,26,2010,4,10,45,26,1882
2010-01-27,2010,1,1,5,27,2010,4,10,45,27,1883
2010-01-28,2010,1,1,5,28,2010,4,10,45,28,1884
2010-01-29,2010,1,1,5,29,2010,4,10,45,29,1885
2010-01-30,2010,1,1,5,30,2010,4,10,45,30,1886
2010-01-31,2010,1,1,6,31,2010,4,10,46,31,1887
2010-02-01,2010,1,2,6,1,2010,4,11,46,1,1888
2010-02-02,2010,1,2,6,2,2010,4,11,46,2,1889
2010-02-03,2010,1,2,6,3,2010,4,11,46,3,1890
2010-02-04,2010,1,2,6,4,2010,4,11,46,4,1891
2010-02-05,2010,1,2,6,5,2010,4,11,46,5,1892
2010-02-06,2010,1,2,6,6,2010,4,11,46,6,1893
2010-02-07,2010,1,2,7,7,2010,4,11,47,7,1894
2010-02-08,2010,1,2,7,8,2010,4,11,47,8,1895
2010-02-09,2010,1,2,7,9,2010,4,11,47,9,1896
2010-02-10,2010,1,2,7,10,2010,4,11,47,10,1897
2010-02-11,2010,1,2,7,11,2010,4,11,47,11,1898
2010-02-12,2010,1,2,7,12,2010,4,11,47,12,1899
2010-02-13,2010,1,2,7,13,2010,4,11,47,13,1900
2010-02-14,2010,1,2,8,14,2010,4,11,48,14,1901
2010-02-15,2010,1,2,8,15,2010,4,11,48,15,1902
2010-02-16,2010,1,2,8,16,2010,4,11,48,16,1903
2010-02-17,2010,1,2,8,17,2010,4,11,48,17,1904
2010-02-18,2010,1,2,8,18,2010,4,11,48,18,1905
2010-02-19,2010,1,2,8,19,2010,4,11,48,19,1906
2010-02-20,2010,1,2,8,20,2010,4,11,48,20,1907
2010-02-21,2010,1,2,9,21,2010,4,11,49,21,1908
2010-02-22,2010,1,2,9,22,2010,4,11,49,22,1909
2010-02-23,2010,1,2,9,23,2010,4,11,49,23,1910
2010-02-24,2010,1,2,9,24,2010,4,11,49,24,1911
2010-02-25,2010,1,2,9,25,2010,4,11,49,25,1912
2010-02-26,2010,1,2,9,26,2010,4,11,49,26,1913
2010-02-27,2010,1,2,9,27,2010,4,11,49,27,1914
2010-02-28,2010,1,2,10,28,2010,4,11,50,28,1915
2010-03-01,2010,1,3,10,1,2010,4,12,50,1,1916
2010-03-02,2010,1,3,10,2,2010,4,12,50,2,1917
2010-03-03,2010,1,3,10,3,2010,4,12,50,3,1918
2010-03-04,2010,1,3,10,4,2010,4,12,50,4,1919
2010-03-05,2010,1,3,10,5,2010,4,12,50,5,1920
2010-03-06,2010,1,3,10,6,2010,4,12,50,6,1921
2010-03-07,2010,1,3,11,7,2010,4,12,51,7,1922
2010-03-08,2010,1,3,11,8,2010,4,12,51,8,1923
2010-03-09,2010,1,3,11,9,2010,4,12,51,9,1924
2010-03-10,2010,1,3,11,10,2010,4,12,51,10,1925
2010-03-11,2010,1,3,11,11,2010,4,12,51,11,1926
2010-03-12,2010,1,3,11,12,2010,4,12,51,12,1927
2010-03-13,2010,1,3,11,13,2010,4,12,51,13,1928
2010-03-14,2010,1,3,12,14,2010,4,12,24,14,1929
2010-03-15,2010,1,3,12,15,2010,4,12,24,15,1930
2010-03-16,2010,1,3,12,16,2010,4,12,24,16,1931
2010-03-17,2010,1,3,12,17,2010,4,12,24,17,1932
2010-03-18,2010,1,3,12,18,2010,4,12,24,18,1933
2010-03-19,2010,1,3,12,19,2010,4,12,24,19,1934
2010-03-20,2010,1,3,12,20,2010,4,12,24,20,1935
2010-03-21,2010,1,3,13,21,2010,4,12,25,21,1936
2010-03-22,2010,1,3,13,22,2010,4,12,25,22,1937
2010-03-23,2010,1,3,13,23,2010,4,12,25,23,1938
2010-03-24,2010,1,3,13,24,2010,4,12,25,24,1939
2010-03-25,2010,1,3,13,25,2010,4,12,25,25,1940
2010-03-26,2010,1,3,13,26,2010,4,12,25,26,1941
2010-03-27,2010,1,3,13,27,2010,4,12,25,27,1942
2010-03-28,2010,1,3,14,28,2010,4,12,26,28,1943
2010-03-29,2010,1,3,14,29,2010,4,12,26,29,1944
2010-03-30,2010,1,3,14,30,2010,4,12,26,30,1945
2010-03-31,2010,1,3,14,31,2010,4,12,26,31,1946
2010-04-01,2010,2,4,14,1,2011,1,1,26,1,1947
2010-04-02,2010,2,4,14,2,2011,1,1,26,2,1948
2010-04-03,2010,2,4,14,3,2011,1,1,26,3,1949
2010-04-04,2010,2,4,15,4,2011,1,1,27,4,1950
2010-04-05,2010,2,4,15,5,2011,1,1,27,5,1951
2010-04-06,2010,2,4,15,6,2011,1,1,27,6,1952
2010-04-07,2010,2,4,15,7,2011,1,1,27,7,1953
2010-04-08,2010,2,4,15,8,2011,1,1,27,8,1954
2010-04-09,2010,2,4,15,9,2011,1,1,27,9,1955
2010-04-10,2010,2,4,15,10,2011,1,1,27,10,1956
2010-04-11,2010,2,4,16,11,2011,1,1,28,11,1957
2010-04-12,2010,2,4,16,12,2011,1,1,28,12,1958
2010-04-13,2010,2,4,16,13,2011,1,1,28,13,1959
2010-04-14,2010,2,4,16,14,2011,1,1,28,14,1960
2010-04-15,2010,2,4,16,15,2011,1,1,28,15,1961
2010-04-16,2010,2,4,16,16,2011,1,1,28,16,1962
2010-04-17,2010,2,4,16,17,2011,1,1,28,17,1963
2010-04-18,2010,2,4,17,18,2011,1,1,29,18,1964
2010-04-19,2010,2,4,17,19,2011,1,1,29,19,1965
2010-04-20,2010,2,4,17,20,2011,1,1,29,20,1966
2010-04-21,2010,2,4,17,21,2011,1,1,29,21,1967
2010-04-22,2010,2,4,17,22,2011,1,1,29,22,1968
2010-04-23,2010,2,4,17,23,2011,1,1,29,23,1969
2010-04-24,2010,2,4,17,24,2011,1,1,29,24,1970
2010-04-25,2010,2,4,18,25,2011,1,1,30,25,1971
2010-04-26,2010,2,4,18,26,2011,1,1,30,26,1972
2010-04-27,2010,2,4,18,27,2011,1,1,30,27,1973
2010-04-28,2010,2,4,18,28,2011,1,1,30,28,1974
2010-04-29,2010,2,4,18,29,2011,1,1,30,29,1975
2010-04-30,2010,2,4,18,30,2011,1,1,30,30,1976
2010-05-01,2010,2,5,18,1,2011,1,2,30,1,1977
2010-05-02,2010,2,5,19,2,2011,1,2,31,2,1978
2010-05-03,2010,2,5,19,3,2011,1,2,31,3,1979
2010-05-04,2010,2,5,19,4,2011,1,2,31,4,1980
2010-05-05,2010,2,5,19,5,2011,1,2,31,5,1981
2010-05-06,2010,2,5,19,6,2011,1,2,31,6,1982
2010-05-07,2010,2,5,19,7,2011,1,2,31,7,1983
2010-05-08,2010,2,5,19,8,2011,1,2,31,8,1984
2010-05-09,2010,2,5,20,9,2011,1,2,32,9,1985
2010-05-10,2010,2,5,20,10,2011,1,2,32,10,1986
2010-05-11,2010,2,5,20,11,2011,1,2,32,11,1987
2010-05-12,2010,2,5,20,12,2011,1,2,32,12,1988
2010-05-13,2010,2,5,20,13,2011,1,2,32,13,1989
2010-05-14,2010,2,5,20,14,2011,1,2,32,14,1990
2010-05-15,2010,2,5,20,15,2011,1,2,32,15,1991
2010-05-16,2010,2,5,21,16,2011,1,2,33,16,1992
2010-05-17,2010,2,5,21,17,2011,1,2,33,17,1993
2010-05-18,2010,2,5,21,18,2011,1,2,33,18,1994
2010-05-19,2010,2,5,21,19,2011,1,2,33,19,1995
2010-05-20,2010,2,5,21,20,2011,1,2,33,20,1996
2010-05-21,2010,2,5,21,21,2011,1,2,33,21,1997
2010-05-22,2010,2,5,21,22,2011,1,2,33,22,1998
2010-05-23,2010,2,5,22,23,2011,1,2,34,23,1999
2010-05-24,2010,2,5,22,24,2011,1,2,34,24,2000
2010-05-25,2010,2,5,22,25,2011,1,2,34,25,2001
2010-05-26,2010,2,5,22,26,2011,1,2,34,26,2002
2010-05-27,2010,2,5,22,27,2011,1,2,34,27,2003
2010-05-28,2010,2,5,22,28,2011,1,2,34,28,2004
2010-05-29,2010,2,5,22,29,2011,1,2,34,29,2005
2010-05-30,2010,2,5,23,30,2011,1,2,35,30,2006
2010-05-31,2010,2,5,23,31,2011,1,2,35,31,2007
2010-06-01,2010,2,6,23,1,2011,1,3,35,1,2008
2010-06-02,2010,2,6,23,2,2011,1,3,35,2,2009
2010-06-03,2010,2,6,23,3,2011,1,3,35,3,2010
2010-06-04,2010,2,6,23,4,2011,1,3,35,4,2011
2010-06-05,2010,2,6,23,5,2011,1,3,35,5,2012
2010-06-06,2010,2,6,24,6,2011,1,3,36,6,2013
2010-06-07,2010,2,6,24,7,2011,1,3,36,7,2014
2010-06-08,2010,2,6,24,8,2011,1,3,36,8,2015
2010-06-09,2010,2,6,24,9,2011,1,3,36,9,2016
2010-06-10,2010,2,6,24,10,2011,1,3,36,10,2017
2010-06-11,2010,2,6,24,11,2011,1,3,36,11,2018
2010-06-12,2010,2,6,24,12,2011,1,3,36,12,2019
2010-06-13,2010,2,6,25,13,2011,1,3,37,13,2020
2010-06-14,2010,2,6,25,14,2011,1,3,37,14,2021
2010-06-15,2010,2,6,25,15,2011,1,3,37,15,2022
2010-06-16,2010,2,6,25,16,2011,1,3,37,16,2023
2010-06-17,2010,2,6,25,17,2011,1,3,37,17,2024
2010-06-18,2010,2,6,25,18,2011,1,3,37,18,2025
2010-06-19,2010,2,6,25,19,2011,1,3,37,19,2026
2010-06-20,2010,2,6,26,20,2011,1,3,38,20,2027
2010-06-21,2010,2,6,26,21,2011,1,3,38,21,2028
2010-06-22,2010,2,6,26,22,2011,1,3,38,22,2029
2010-06-23,2010,2,6,26,23,2011,1,3,38,23,2030
2010-06-24,2010,2,6,26,24,2011,1,3,38,24,2031
2010-06-25,2010,2,6,26,25,2011,1,3,38,25,2032
2010-06-26,2010,2,6,26,26,2011,1,3,38,26,2033
2010-06-27,2010,2,6,27,27,2011,1,3,39,27,2034
2010-06-28,2010,2,6,27,28,2011,1,3,39,28,2035
2010-06-29,2010,2,6,27,29,2011,1,3,39,29,2036
2010-06-30,2010,2,6,27,30,2011,1,3,39,30,2037
2010-07-01,2010,3,7,27,1,2011,2,4,39,1,2038
2010-07-02,2010,3,7,27,2,2011,2,4,39,2,2039
2010-07-03,2010,3,7,27,3,2011,2,4,39,3,2040
2010-07-04,2010,3,7,28,4,2011,2,4,40,4,2041
2010-07-05,2010,3,7,28,5,2011,2,4,40,5,2042
2010-07-06,2010,3,7,28,6,2011,2,4,40,6,2043
2010-07-07,2010,3,7,28,7,2011,2,4,40,7,2044
2010-07-08,2010,3,7,28,8,2011,2,4,40,8,2045
2010-07-09,2010,3,7,28,9,2011,2,4,40,9,2046
2010-07-10,2010,3,7,28,10,2011,2,4,40,10,2047
2010-07-11,2010,3,7,29,11,2011,2,4,41,11,2048
2010-07-12,2010,3,7,29,12,2011,2,4,41,12,2049
2010-07-13,2010,3,7,29,13,2011,2,4,41,13,2050
2010-07-14,2010,3,7,29,14,2011,2,4,41,14,2051
2010-07-15,2010,3,7,29,15,2011,2,4,41,15,2052
2010-07-16,2010,3,7,29,16,2011,2,4,41,16,2053
2010-07-17,2010,3,7,29,17,2011,2,4,41,17,2054
2010-07-18,2010,3,7,30,18,2011,2,4,42,18,2055
2010-07-19,2010,3,7,30,19,2011,2,4,42,19,2056
2010-07-20,2010,3,7,30,20,2011,2,4,42,20,2057
2010-07-21,2010,3,7,30,21,2011,2,4,42,21,2058
2010-07-22,2010,3,7,30,22,2011,2,4,42,22,2059
2010-07-23,2010,3,7,30,23,2011,2,4,42,23,2060
2010-07-24,2010,3,7,30,24,2011,2,4,42,24,2061
2010-07-25,2010,3,7,31,25,2011,2,4,43,25,2062
2010-07-26,2010,3,7,31,26,2011,2,4,43,26,2063
2010-07-27,2010,3,7,31,27,2011,2,4,43,27,2064
2010-07-28,2010,3,7,31,28,2011,2,4,43,28,2065
2010-07-29,2010,3,7,31,29,2011,2,4,43,29,2066
2010-07-30,2010,3,7,31,30,2011,2,4,43,30,2067
2010-07-31,2010,3,7,31,31,2011,2,4,43,31,2068
2010-08-01,2010,3,8,32,1,2011,2,5,44,1,2069
2010-08-02,2010,3,8,32,2,2011,2,5,44,2,2070
2010-08-03,2010,3,8,32,3,2011,2,5,44,3,2071
2010-08-04,2010,3,8,32,4,2011,2,5,44,4,2072
2010-08-05,2010,3,8,32,5,2011,2,5,44,5,2073
2010-08-06,2010,3,8,32,6,2011,2,5,44,6,2074
2010-08-07,2010,3,8,32,7,2011,2,5,44,7,2075
2010-08-08,2010,3,8,33,8,2011,2,5,45,8,2076
2010-08-09,2010,3,8,33,9,2011,2,5,45,9,2077
2010-08-10,2010,3,8,33,10,2011,2,5,45,10,2078
2010-08-11,2010,3,8,33,11,2011,2,5,45,11,2079
2010-08-12,2010,3,8,33,12,2011,2,5,45,12,2080
2010-08-13,2010,3,8,33,13,2011,2,5,45,13,2081
2010-08-14,2010,3,8,33,14,2011,2,5,45,14,2082
2010-08-15,2010,3,8,34,15,2011,2,5,46,15,2083
2010-08-16,2010,3,8,34,16,2011,2,5,46,16,2084
2010-08-17,2010,3,8,34,17,2011,2,5,46,17,2085
2010-08-18,2010,3,8,34,18,2011,2,5,46,18,2086
2010-08-19,2010,3,8,34,19,2011,2,5,46,19,2087
2010-08-20,2010,3,8,34,20,2011,2,5,46,20,2088
2010-08-21,2010,3,8,34,21,2011,2,5,46,21,2089
2010-08-22,2010,3,8,35,22,2011,2,5,47,22,2090
2010-08-23,2010,3,8,35,23,2011,2,5,47,23,2091
2010-08-24,2010,3,8,35,24,2011,2,5,47,24,2092
2010-08-25,2010,3,8,35,25,2011,2,5,47,25,2093
2010-08-26,2010,3,8,35,26,2011,2,5,47,26,2094
2010-08-27,2010,3,8,35,27,2011,2,5,47,27,2095
2010-08-28,2010,3,8,35,28,2011,2,5,47,28,2096
2010-08-29,2010,3,8,36,29,2011,2,5,48,29,2097
2010-08-30,2010,3,8,36,30,2011,2,5,48,30,2098
2010-08-31,2010,3,8,36,31,2011,2,5,48,31,2099
2010-09-01,2010,3,9,36,1,2011,2,6,48,1,2100
2010-09-02,2010,3,9,36,2,2011,2,6,48,2,2101
2010-09-03,2010,3,9,36,3,2011,2,6,48,3,2102
2010-09-04,2010,3,9,36,4,2011,2,6,48,4,2103
2010-09-05,2010,3,9,37,5,2011,2,6,49,5,2104
2010-09-06,2010,3,9,37,6,2011,2,6,49,6,2105
2010-09-07,2010,3,9,37,7,2011,2,6,49,7,2106
2010-09-08,2010,3,9,37,8,2011,2,6,49,8,2107
2010-09-09,2010,3,9,37,9,2011,2,6,49,9,2108
2010-09-10,2010,3,9,37,10,2011,2,6,49,10,2109
2010-09-11,2010,3,9,37,11,2011,2,6,49,11,2110
2010-09-12,2010,3,9,38,12,2011,2,6,50,12,2111
2010-09-13,2010,3,9,38,13,2011,2,6,50,13,2112
2010-09-14,2010,3,9,38,14,2011,2,6,50,14,2113
2010-09-15,2010,3,9,38,15,2011,2,6,50,15,2114
2010-09-16,2010,3,9,38,16,2011,2,6,50,16,2115
2010-09-17,2010,3,9,38,17,2011,2,6,50,17,2116
2010-09-18,2010,3,9,38,18,2011,2,6,50,18,2117
2010-09-19,2010,3,9,39,19,2011,2,6,51,19,2118
2010-09-20,2010,3,9,39,20,2011,2,6,51,20,2119
2010-09-21,2010,3,9,39,21,2011,2,6,51,21,2120
2010-09-22,2010,3,9,39,22,2011,2,6,51,22,2121
2010-09-23,2010,3,9,39,23,2011,2,6,51,23,2122
2010-09-24,2010,3,9,39,24,2011,2,6,51,24,2123
2010-09-25,2010,3,9,39,25,2011,2,6,51,25,2124
2010-09-26,2010,3,9,40,26,2011,2,6,52,26,2125
2010-09-27,2010,3,9,40,27,2011,2,6,52,27,2126
2010-09-28,2010,3,9,40,28,2011,2,6,52,28,2127
2010-09-29,2010,3,9,40,29,2011,2,6,52,29,2128
2010-09-30,2010,3,9,40,30,2011,2,6,52,30,2129
2010-10-01,2010,4,10,40,1,2011,3,7,52,1,2130
2010-10-02,2010,4,10,40,2,2011,3,7,52,2,2131
2010-10-03,2010,4,10,41,3,2011,3,7,53,3,2132
2010-10-04,2010,4,10,41,4,2011,3,7,53,4,2133
2010-10-05,2010,4,10,41,5,2011,3,7,53,5,2134
2010-10-06,2010,4,10,41,6,2011,3,7,53,6,2135
2010-10-07,2010,4,10,41,7,2011,3,7,53,7,2136
2010-10-08,2010,4,10,41,8,2011,3,7,53,8,2137
2010-10-09,2010,4,10,41,9,2011,3,7,53,9,2138
2010-10-10,2010,4,10,42,10,2011,3,7,54,10,2139
2010-10-11,2010,4,10,42,11,2011,3,7,54,11,2140
2010-10-12,2010,4,10,42,12,2011,3,7,54,12,2141
2010-10-13,2010,4,10,42,13,2011,3,7,54,13,2142
2010-10-14,2010,4,10,42,14,2011,3,7,54,14,2143
2010-10-15,2010,4,10,42,15,2011,3,7,54,15,2144
2010-10-16,2010,4,10,42,16,2011,3,7,54,16,2145
2010-10-17,2010,4,10,43,17,2011,3,7,55,17,2146
2010-10-18,2010,4,10,43,18,2011,3,7,55,18,2147
2010-10-19,2010,4,10,43,19,2011,3,7,55,19,2148
2010-10-20,2010,4,10,43,20,2011,3,7,55,20,2149
2010-10-21,2010,4,10,43,21,2011,3,7,55,21,2150
2010-10-22,2010,4,10,43,22,2011,3,7,55,22,2151
2010-10-23,2010,4,10,43,23,2011,3,7,55,23,2152
2010-10-24,2010,4,10,44,24,2011,3,7,56,24,2153
2010-10-25,2010,4,10,44,25,2011,3,7,56,25,2154
2010-10-26,2010,4,10,44,26,2011,3,7,56,26,2155
2010-10-27,2010,4,10,44,27,2011,3,7,56,27,2156
2010-10-28,2010,4,10,44,28,2011,3,7,56,28,2157
2010-10-29,2010,4,10,44,29,2011,3,7,56,29,2158
