invoice,custID,prodID,salesDate,amt,qty,discounted
476,25,94,17-03-05,320,31,0
477,25,61,17-03-07,266,21,0
478,22,77,19-03-08,385,131,0
479,22,39,19-03-09,279,38,0
480,23,19,7/10/05,122,155,0
480,23,48,7/10/05,298,77,0
481,23,43,7/10/06,169,138,0
482,23,77,7/10/07,135,83,0
483,2,33,2/12/08,288,43,0
483,2,65,2/12/08,306,113,0
484,21,88,26-05-07,118,22,0
484,21,86,26-05-07,293,20,0
485,23,64,7/10/09,367,29,0
485,23,78,7/10/09,317,28,0
486,21,44,26-05-05,322,43,0
486,21,58,26-05-05,116,99,0
487,32,82,9/7/08,102,103,0
488,8,59,20-06-10,315,20,0
488,8,99,20-06-10,172,51,0
489,27,76,2/3/05,335,186,0
490,32,33,9/7/06,241,187,0
491,32,53,9/7/07,262,129,0
491,32,66,9/7/07,132,172,0
492,5,12,5/8/10,318,13,0
493,4,55,19-09-08,149,199,0
493,4,65,19-09-08,185,136,0
494,8,100,6/4/06,317,66,0
495,7,69,19-10-06,364,58,0
495,7,12,19-10-06,342,72,0
496,1,12,1/5/09,170,23,0
496,1,89,1/5/09,199,107,0
497,8,81,5/10/06,301,74,0
497,8,51,5/10/06,110,122,0
497,8,16,5/10/06,169,66,0
497,8,69,5/10/06,392,158,0
497,8,25,5/10/06,283,25,0
498,17,101,17-04-10,291,143,0
498,17,98,17-04-10,203,167,0
499,8,92,8/9/06,269,95,0
500,31,101,26-01-06,388,32,0
500,31,79,26-01-06,128,27,0
501,31,4,26-01-05,265,29,0
502,8,82,5/10/08,224,45,0
502,8,96,5/10/08,354,146,0
503,20,29,18-02-10,396,188,0
504,28,51,1/1/10,243,32,0
505,28,102,26-11-06,355,110,0
506,29,14,24-06-07,240,115,0
506,29,87,24-06-07,100,69,0
507,17,73,21-05-10,224,143,0
507,17,90,21-05-10,173,101,0
508,3,44,26-01-10,368,19,0
508,3,79,26-01-10,257,32,0
509,27,22,24-07-06,385,167,0
509,27,81,24-07-06,188,81,0
510,29,58,24-06-08,393,106,0
510,29,100,24-06-08,275,139,0
511,29,47,24-06-09,222,37,0
511,29,71,24-06-09,253,96,0
511,29,74,24-06-09,208,67,0
511,29,49,24-06-09,267,196,0
512,34,17,18-06-10,345,138,0
513,33,87,9/7/06,382,173,0
514,33,28,9/7/05,280,173,0
514,33,23,9/7/05,327,181,0
514,33,65,9/7/05,159,72,0
515,18,28,18-11-05,129,146,0
516,10,81,10/1/06,291,73,0
517,10,26,10/1/07,259,121,0
518,10,3,10/1/08,326,54,0
519,17,34,12/9/09,303,195,0
520,17,44,12/9/08,147,98,0
521,8,88,27-11-06,315,62,0
521,8,56,27-11-06,114,173,0
521,8,25,27-11-06,160,182,0
522,8,105,27-11-05,289,77,0
522,8,67,27-11-05,178,168,0
522,8,86,27-11-05,372,129,0
523,33,10,9/7/08,334,126,0
523,33,34,9/7/08,382,123,0
524,1,45,24-09-08,194,23,0
525,1,50,24-09-09,145,98,0
525,1,1,24-09-09,188,40,0
525,1,11,24-09-09,143,31,0
526,16,11,27-04-09,136,164,0
527,6,15,27-05-08,215,51,0
528,16,57,27-04-07,290,79,0
529,16,36,27-04-06,123,163,0
530,16,52,27-04-05,118,149,0
530,16,33,27-04-05,181,28,0
531,27,49,28-01-10,288,184,0
532,1,67,24-09-07,169,194,0
533,1,86,24-09-05,281,173,0
534,34,83,24-11-08,236,60,0
535,12,27,10/2/10,192,64,0
536,21,63,25-03-10,220,169,0
536,21,5,25-03-10,400,48,0
537,26,6,20-03-08,211,107,0
538,26,26,20-03-06,268,30,0
538,26,44,20-03-06,309,96,0
539,26,58,20-03-05,303,40,0
539,26,86,20-03-05,306,52,0
540,34,21,24-11-06,171,83,0
541,34,13,24-11-07,292,194,0
541,34,43,24-11-07,197,169,0
541,34,18,24-11-07,264,172,0
542,36,90,14-10-06,283,195,0
543,33,38,9/2/05,313,114,0
543,33,39,9/2/05,210,45,0
544,33,102,9/2/07,391,19,0
545,20,79,13-05-06,138,39,0
545,20,21,13-05-06,368,40,0
546,9,67,15-12-07,126,100,0
547,29,30,1/2/07,376,99,0
548,9,72,15-12-05,389,69,0
548,9,12,15-12-05,269,28,0
548,9,46,15-12-05,351,39,0
549,40,102,19-03-08,339,118,0
550,40,35,19-03-09,286,69,0
550,40,1,19-03-09,254,55,0
550,40,44,19-03-09,372,176,0
550,40,24,19-03-09,316,27,0
551,40,104,19-03-07,191,31,0
552,32,87,31-08-10,111,169,0
553,15,26,12/8/07,280,14,0
553,15,72,12/8/07,394,152,0
554,28,71,4/7/10,320,140,0
554,28,40,4/7/10,135,172,0
554,28,55,4/7/10,219,43,0
554,28,31,4/7/10,124,73,0
555,9,58,15-12-08,367,152,0
555,9,14,15-12-08,385,191,0
556,17,101,24-12-07,110,195,0
557,39,103,11/8/07,377,38,0
558,38,50,25-11-08,182,158,0
559,39,42,11/8/05,215,170,0
559,39,83,11/8/05,203,199,0
560,39,63,11/8/09,209,23,0
560,39,78,11/8/09,340,52,0
561,39,60,11/8/08,109,44,0
561,39,48,11/8/08,393,20,0
561,39,54,11/8/08,174,138,0
562,5,81,8/7/10,385,169,0
563,40,16,14-08-06,289,61,0
564,21,10,7/2/07,291,78,0
564,21,67,7/2/07,175,48,0
565,17,80,6/4/08,323,29,0
566,17,45,6/4/07,190,39,0
566,17,39,6/4/07,197,104,0
567,17,73,6/4/06,377,79,0
568,17,103,6/4/05,327,44,0
569,2,21,1/11/08,217,113,0
570,33,3,10/7/10,149,93,0
571,9,105,9/9/05,312,182,0
572,29,52,6/8/10,272,160,0
573,39,12,30-12-05,398,38,0
574,14,24,29-04-09,107,160,0
574,14,15,29-04-09,388,128,0
575,36,12,23-06-10,290,151,0
575,36,50,23-06-10,313,135,0
575,36,40,23-06-10,230,141,0
576,9,90,9/9/08,249,66,0
577,32,68,14-02-09,309,182,0
578,34,37,16-12-08,280,155,0
578,34,96,16-12-08,398,118,0
579,34,102,16-12-09,292,94,0
580,34,5,16-12-05,249,45,0
581,34,81,16-12-06,308,78,0
582,34,53,16-12-07,319,33,0
583,10,92,28-04-10,192,77,0
584,28,40,16-06-10,212,68,0
585,7,26,4/10/09,125,136,0
585,7,65,4/10/09,117,30,0
586,4,26,22-05-10,374,107,0
587,25,49,6/7/06,395,94,0
588,2,78,17-05-07,225,78,0
589,7,4,4/10/07,287,132,0
590,6,104,10/6/06,235,47,0
591,6,54,10/6/05,208,53,0
592,9,1,9/10/07,168,10,0
592,9,37,9/10/07,221,199,0
593,40,76,14-08-08,105,160,0
594,9,101,9/10/05,173,176,0
594,9,49,9/10/05,245,149,0
594,9,52,9/10/05,244,113,0
595,35,47,8/8/09,201,159,0
596,6,78,1/9/08,185,86,0
597,9,99,9/10/09,352,110,0
597,9,8,9/10/09,123,62,0
597,9,34,9/10/09,169,42,0
597,9,96,9/10/09,140,82,0
597,9,94,9/10/09,207,154,0
598,9,59,9/10/08,207,105,0
598,9,42,9/10/08,377,121,0
598,9,70,9/10/08,292,199,0
599,6,70,10/6/09,102,40,0
599,6,79,10/6/09,149,55,0
600,40,15,15-05-05,322,63,0
600,40,104,15-05-05,176,118,0
601,14,3,20-03-09,174,27,0
602,26,100,1/6/10,380,68,0
602,26,77,1/6/10,386,121,0
603,14,26,20-03-07,321,76,0
604,14,17,20-03-05,123,143,0
604,14,76,20-03-05,127,132,0
605,36,33,19-09-09,274,186,0
605,36,50,19-09-09,341,71,0
606,36,102,19-09-08,236,161,0
606,36,17,19-09-08,249,61,0
607,36,85,19-09-07,285,121,0
608,36,4,19-09-06,175,59,0
609,8,43,10/12/06,356,47,0
609,8,30,10/12/06,165,198,0
610,34,82,28-10-05,282,24,0
611,34,63,28-10-07,372,130,0
611,34,4,28-10-07,320,96,0
612,34,50,28-10-06,387,125,0
613,33,51,2/1/06,180,129,0
614,33,8,2/1/07,263,62,0
615,33,81,2/1/08,240,145,0
616,33,1,2/1/09,326,81,0
617,34,68,28-10-09,287,108,0
618,32,101,14-02-07,187,160,0
619,32,99,14-02-06,268,161,0
620,3,89,10/10/06,110,181,0
621,4,9,4/8/06,251,123,0
622,4,19,4/8/07,123,73,0
623,11,55,4/5/08,118,177,0
623,11,84,4/5/08,388,189,0
624,14,52,25-05-06,382,199,0
625,4,28,4/8/09,183,114,0
626,3,77,10/10/08,310,36,0
626,3,100,10/10/08,133,160,0
626,3,13,10/10/08,156,50,0
627,36,93,8/10/05,149,48,0
627,36,63,8/10/05,392,37,0
628,36,6,8/10/07,215,138,0
628,36,53,8/10/07,140,78,0
629,36,65,8/10/06,338,135,0
630,29,38,5/8/09,143,61,0
630,29,44,5/8/09,102,105,0
630,29,26,5/8/09,357,69,0
631,4,80,13-08-05,225,118,0
631,4,8,13-08-05,383,17,0
631,4,69,13-08-05,152,35,0
631,4,49,13-08-05,206,129,0
631,4,12,13-08-05,335,190,0
631,4,57,13-08-05,152,69,0
632,7,22,19-02-07,170,182,0
632,7,1,19-02-07,377,43,0
632,7,47,19-02-07,182,107,0
632,7,40,19-02-07,314,108,0
633,7,11,19-02-06,365,157,0
634,4,87,13-08-08,276,69,0
635,4,19,13-08-09,111,142,0
636,29,105,5/8/07,224,150,0
637,29,11,5/8/06,316,175,0
638,38,77,21-02-10,320,144,0
639,36,40,8/10/08,381,125,0
639,36,89,8/10/08,242,137,0
640,20,13,14-02-10,299,32,0
641,28,72,4/3/10,238,19,0
641,28,68,4/3/10,370,69,0
641,28,41,4/3/10,343,173,0
642,38,52,29-12-07,137,120,0
643,14,72,20-07-07,221,35,0
643,14,69,20-07-07,376,21,0
643,14,22,20-07-07,227,72,0
644,4,13,26-04-05,359,137,0
644,4,91,26-04-05,108,24,0
644,4,68,26-04-05,313,57,0
645,4,78,26-04-06,115,96,0
645,4,90,26-04-06,339,147,0
646,19,22,12/7/08,258,141,0
646,19,61,12/7/08,254,164,0
647,21,6,21-12-05,341,132,0
647,21,29,21-12-05,293,143,0
648,21,13,21-12-06,309,130,0
648,21,19,21-12-06,235,33,0
649,21,78,21-12-08,243,37,0
649,21,5,21-12-08,149,82,0
649,21,64,21-12-08,287,191,0
650,2,52,12/6/07,239,114,0
650,2,72,12/6/07,230,181,0
650,2,37,12/6/07,344,18,0
650,2,7,12/6/07,161,54,0
651,2,66,12/6/06,328,95,0
651,2,15,12/6/06,383,160,0
651,2,65,12/6/06,215,24,0
652,4,62,26-04-08,128,52,0
653,19,90,12/7/06,238,28,0
654,19,47,12/7/05,171,96,0
655,14,53,20-07-08,171,90,0
656,4,14,19-09-07,265,66,0
657,7,31,1/6/10,213,64,0
657,7,77,1/6/10,148,142,0
658,3,58,11/6/05,269,139,0
659,32,78,18-07-10,110,47,0
660,3,2,11/6/07,296,86,0
661,3,65,11/6/06,344,188,0
661,3,76,11/6/06,155,65,0
662,3,35,11/6/08,120,21,0
663,33,67,10/3/10,265,50,0
664,32,103,2/7/09,311,34,0
664,32,69,2/7/09,204,170,0
665,17,32,19-07-10,376,49,0
666,32,74,28-04-05,385,63,0
667,2,61,1/8/06,141,73,0
668,18,38,26-07-07,233,144,0
668,18,32,26-07-07,268,76,0
668,18,92,26-07-07,359,158,0
669,23,94,5/2/05,300,58,0
670,23,38,5/2/07,141,44,0
670,23,3,5/2/07,385,27,0
671,23,47,5/2/06,135,196,0
671,23,46,5/2/06,290,184,0
672,23,86,5/2/08,114,174,0
673,21,54,28-09-06,184,105,0
674,18,54,26-07-09,108,63,0
675,30,59,31-03-05,194,199,0
676,30,15,31-03-09,284,49,0
676,30,25,31-03-09,210,27,0
677,30,70,31-03-08,105,54,0
678,33,87,28-10-10,191,102,0
679,6,68,26-07-10,399,171,0
679,6,104,26-07-10,192,138,0
680,30,3,7/11/06,259,87,0
681,30,64,7/11/05,240,13,0
681,30,66,7/11/05,268,68,0
682,33,8,25-10-09,212,12,0
682,33,73,25-10-09,279,60,0
683,33,48,25-10-08,293,41,0
683,33,91,25-10-08,217,93,0
683,33,56,25-10-08,179,164,0
683,33,21,25-10-08,231,42,0
684,33,6,25-10-06,152,79,0
684,33,56,25-10-06,263,65,0
685,3,80,13-02-10,169,48,0
686,30,84,7/11/08,232,49,0
687,9,61,16-05-06,400,38,0
687,9,104,16-05-06,204,58,0
688,18,43,25-07-10,107,107,0
688,18,54,25-07-10,283,102,0
689,9,81,10/10/10,329,59,0
690,16,17,13-02-10,169,182,0
690,16,27,13-02-10,367,41,0
691,7,25,28-02-05,322,62,0
691,7,34,28-02-05,354,57,0
691,7,42,28-02-05,206,121,0
692,9,23,22-09-08,155,107,0
693,7,57,28-02-07,248,175,0
694,28,81,24-07-06,342,15,0
695,1,51,10/8/07,107,125,0
695,1,43,10/8/07,168,27,0
696,9,105,12/5/05,389,79,0
696,9,42,12/5/05,127,75,0
696,9,43,12/5/05,241,125,0
696,9,96,12/5/05,160,75,0
697,25,37,4/10/08,122,182,0
698,9,20,12/5/07,201,65,0
699,39,26,19-07-09,169,66,0
700,9,72,12/5/09,212,117,0
701,39,87,19-07-07,293,158,0
702,5,47,2/5/05,275,114,0
703,28,16,24-07-08,339,117,0
704,1,23,10/8/09,221,39,0
704,1,41,10/8/09,144,172,0
705,32,84,14-06-05,290,118,0
705,32,22,14-06-05,224,54,0
706,32,57,14-06-07,284,122,0
707,32,13,14-06-06,351,113,0
707,32,83,14-06-06,246,135,0
707,32,49,14-06-06,242,37,0
708,1,25,7/8/05,326,133,0
709,1,13,7/8/06,169,33,0
710,1,62,7/8/07,180,23,0
711,1,63,7/8/08,260,158,0
712,37,70,22-09-09,396,45,0
712,37,10,22-09-09,213,29,0
712,37,54,22-09-09,276,138,0
713,32,38,14-06-09,315,92,0
714,32,3,14-06-08,217,78,0
715,19,63,23-07-06,341,114,0
716,19,32,23-07-05,324,15,0
716,19,21,23-07-05,154,154,0
716,19,74,23-07-05,259,138,0
717,19,38,23-07-08,107,68,0
718,21,80,16-01-08,328,171,0
718,21,11,16-01-08,347,156,0
719,21,38,16-01-09,279,68,0
720,28,19,24-12-07,214,22,0
721,25,14,4/8/07,193,56,0
721,25,91,4/8/07,311,30,0
721,25,94,4/8/07,233,162,0
722,21,49,16-01-06,334,150,0
723,21,13,16-01-05,389,132,0
724,24,38,19-02-10,368,193,0
725,18,55,9/7/09,379,148,0
726,29,21,19-05-09,147,168,0
727,39,52,16-08-06,301,84,0
727,39,20,16-08-06,143,183,0
728,39,22,16-08-07,144,168,0
728,39,71,16-08-07,385,72,0
729,18,3,1/12/07,366,149,0
730,25,65,20-11-06,371,152,0
731,18,101,1/12/05,167,10,0
732,25,97,20-11-08,341,92,0
732,25,32,20-11-08,391,123,0
733,25,82,20-11-09,312,115,0
734,18,101,1/12/08,121,141,0
735,18,104,1/12/09,123,99,0
736,39,45,16-08-09,220,25,0
737,29,20,19-05-07,317,87,0
737,29,77,19-05-07,306,24,0
738,29,49,19-05-06,366,191,0
739,5,9,3/5/07,196,182,0
740,13,70,15-04-09,372,190,0
741,25,29,14-02-05,391,67,0
741,25,16,14-02-05,311,117,0
742,31,56,10/10/09,370,47,0
743,25,45,14-02-07,211,54,0
744,25,24,14-02-06,122,32,0
744,25,14,14-02-06,166,128,0
744,25,13,14-02-06,269,186,0
745,25,30,14-02-09,390,182,0
746,37,7,24-04-08,256,165,0
747,19,31,2/3/10,337,146,0
748,13,9,15-04-07,196,114,0
749,13,47,15-04-05,345,16,0
750,5,96,3/5/08,253,107,0
751,15,87,1/1/05,313,82,0
752,27,86,10/1/10,350,17,0
752,27,37,10/1/10,378,42,0
752,27,83,10/1/10,212,151,0
753,30,40,8/7/10,286,165,0
754,23,104,16-05-05,293,80,0
755,39,98,20-04-10,372,63,0
756,19,51,22-10-10,299,124,0
757,29,81,14-01-10,394,118,0
757,29,35,14-01-10,114,58,0
758,1,37,9/7/10,282,84,0
758,1,100,9/7/10,343,16,0
759,9,53,29-04-08,176,86,0
760,9,63,29-04-09,169,76,0
761,7,100,11/11/07,273,198,0
762,39,66,14-02-10,335,20,0
763,40,39,22-09-06,233,111,0
763,40,15,22-09-06,319,72,0
764,40,99,22-09-07,274,69,0
764,40,51,22-09-07,111,153,0
765,4,98,1/7/10,276,152,0
765,4,9,1/7/10,254,135,0
766,3,96,13-06-10,370,90,0
767,4,63,3/2/08,207,98,0
768,40,17,22-09-09,345,53,0
768,40,25,22-09-09,264,174,0
768,40,12,22-09-09,345,156,0
768,40,85,22-09-09,376,62,0
769,40,57,24-09-05,396,55,0
769,40,4,24-09-05,245,173,0
770,7,6,15-04-08,128,200,0
771,38,67,25-04-10,240,48,0
772,21,100,15-08-10,366,196,0
773,31,29,8/4/10,375,110,0
773,31,102,8/4/10,210,32,0
774,5,102,23-02-05,108,81,0
775,5,66,23-02-06,159,71,0
776,31,96,12/8/10,310,163,0
777,14,56,30-07-05,108,106,0
778,37,47,6/11/09,111,104,0
778,37,45,6/11/09,249,193,0
778,37,56,6/11/09,117,185,0
779,37,76,6/11/08,163,91,0
779,37,58,6/11/08,213,146,0
780,28,99,20-04-06,370,115,0
780,28,81,20-04-06,159,176,0
781,30,64,13-08-09,264,151,0
782,5,77,23-02-08,261,134,0
783,22,15,24-07-10,243,135,0
784,9,5,12/9/09,391,107,0
785,8,70,9/1/10,158,167,0
786,9,23,12/9/05,127,71,0
787,19,62,6/9/10,123,71,0
787,19,67,6/9/10,147,98,0
788,9,97,12/9/07,385,105,0
789,9,33,12/9/06,344,35,0
789,9,10,12/9/06,260,76,0
790,39,20,4/1/07,174,12,0
791,38,44,21-09-06,193,175,0
792,38,75,21-09-07,232,76,0
793,38,42,21-09-05,389,172,0
793,38,72,21-09-05,206,82,0
793,38,12,21-09-05,386,173,0
794,37,17,17-10-10,381,74,0
795,36,17,23-07-08,247,24,0
796,39,16,4/1/05,342,17,0
796,39,84,4/1/05,263,168,0
797,26,37,30-01-10,400,181,0
798,26,25,28-02-07,135,158,0
799,38,37,21-09-09,235,194,0
800,29,55,29-10-06,307,147,0
801,25,26,20-03-07,158,107,0
801,25,66,20-03-07,221,19,0
802,8,54,19-04-10,382,187,0
802,8,95,19-04-10,336,36,0
802,8,80,19-04-10,299,43,0
803,29,87,29-10-08,265,98,0
804,10,16,23-01-07,367,120,0
805,18,69,4/4/09,162,58,0
806,36,15,24-11-05,241,146,0
807,1,31,24-08-05,115,125,0
807,1,70,24-08-05,178,79,0
807,1,18,24-08-05,321,165,0
808,36,95,24-11-06,166,174,0
808,36,12,24-11-06,128,71,0
808,36,90,24-11-06,242,114,0
809,15,39,15-01-10,122,155,0
809,15,99,15-01-10,376,113,0
810,31,79,25-04-05,303,190,0
810,31,72,25-04-05,370,45,0
811,35,12,15-07-05,302,55,0
812,27,36,21-06-07,224,159,0
813,24,32,26-04-07,217,48,0
814,33,45,10/4/07,208,137,0
814,33,57,10/4/07,148,65,0
815,31,68,25-04-08,267,172,0
815,31,75,25-04-08,377,112,0
815,31,42,25-04-08,129,76,0
816,6,10,24-05-06,321,111,0
816,6,61,24-05-06,352,112,0
817,8,50,15-04-09,140,70,0
818,17,96,10/9/10,271,181,0
818,17,43,10/9/10,271,131,0
819,3,29,12/12/06,382,21,0
820,25,41,20-03-09,399,171,0
821,25,28,4/8/08,129,40,0
822,21,54,3/5/10,383,158,0
822,21,97,3/5/10,136,67,0
823,24,62,26-04-09,170,56,0
823,24,93,26-04-09,146,136,0
824,36,61,26-09-06,351,74,0
824,36,96,26-09-06,200,19,0
825,11,23,23-05-10,293,141,0
826,19,39,21-08-06,105,44,0
827,36,92,26-09-08,265,170,0
827,36,14,26-09-08,216,89,0
828,2,26,23-09-05,397,133,0
828,2,58,23-09-05,312,196,0
829,39,37,7/3/09,251,39,0
829,39,78,7/3/09,179,146,0
830,17,5,8/1/09,324,38,0
831,36,19,18-02-05,383,171,0
832,39,43,7/3/07,144,28,0
833,39,72,7/3/06,335,76,0
833,39,54,7/3/06,159,123,0
833,39,9,7/3/06,348,104,0
833,39,75,7/3/06,189,23,0
833,39,24,7/3/06,355,10,0
834,39,12,7/3/05,389,187,0
834,39,60,7/3/05,145,75,0
835,5,51,29-09-06,202,169,0
836,36,71,12/1/06,327,61,0
836,36,34,12/1/06,311,181,0
836,36,12,12/1/06,345,180,0
836,36,96,12/1/06,345,174,0
837,24,43,13-07-06,376,198,0
838,36,86,12/1/05,314,182,0
839,20,100,9/11/05,120,122,0
840,20,22,9/11/06,356,121,0
840,20,75,9/11/06,330,37,0
841,30,87,23-09-10,106,106,0
842,20,92,9/11/08,265,105,0
843,29,35,2/9/05,206,69,0
843,29,62,2/9/05,146,136,0
843,29,72,2/9/05,243,123,0
844,27,11,1/8/07,201,79,0
845,27,8,1/8/06,148,171,0
846,38,30,16-06-10,335,190,0
847,36,83,12/1/09,247,171,0
847,36,38,12/1/09,125,12,0
847,36,90,12/1/09,329,98,0
847,36,73,12/1/09,304,120,0
848,25,84,17-11-08,342,193,0
849,25,45,17-11-09,138,101,0
850,21,21,26-06-10,224,51,0
851,30,100,13-10-09,394,171,0
852,30,100,13-10-08,104,189,0
853,30,75,13-10-06,285,155,0
854,29,5,2/9/06,268,148,0
855,20,31,4/8/10,173,181,0
856,25,36,17-11-07,265,92,0
857,25,104,17-11-05,211,95,0
857,25,14,17-11-05,232,80,0
858,6,52,25-04-10,249,51,0
858,6,1,25-04-10,166,64,0
859,25,49,30-06-07,275,114,0
859,25,78,30-06-07,321,59,0
859,25,5,30-06-07,296,52,0
860,34,85,24-09-08,360,191,0
861,31,10,12/4/10,331,100,0
861,31,74,12/4/10,155,34,0
862,25,92,1/7/07,153,117,0
863,8,71,17-10-10,246,199,0
863,8,59,17-10-10,393,191,0
864,40,97,12/8/05,155,172,0
864,40,34,12/8/05,246,54,0
865,37,88,29-10-10,308,200,0
866,40,59,12/8/07,368,124,0
866,40,72,12/8/07,187,109,0
867,37,59,21-08-08,243,94,0
867,37,43,21-08-08,190,27,0
868,37,95,21-08-09,394,183,0
868,37,32,21-08-09,312,181,0
868,37,61,21-08-09,111,63,0
869,7,40,10/5/07,298,84,0
870,7,19,10/5/06,337,149,0
870,7,29,10/5/06,103,198,0
871,34,55,5/4/07,192,114,0
872,7,53,10/5/08,164,37,0
872,7,73,10/5/08,148,142,0
873,34,28,5/4/05,212,174,0
874,37,15,21-08-07,112,74,0
874,37,49,21-08-07,383,181,0
874,37,105,21-08-07,367,50,0
874,37,70,21-08-07,152,40,0
875,40,74,12/8/08,224,161,0
876,40,57,12/8/09,305,115,0
876,40,55,12/8/09,380,170,0
876,40,66,12/8/09,174,28,0
877,3,69,26-02-05,278,135,0
878,25,80,15-08-09,222,197,0
879,25,61,4/2/10,156,42,0
880,30,40,30-01-09,278,170,0
881,30,44,18-09-08,232,107,0
881,30,82,18-09-08,243,139,0
881,30,97,18-09-08,246,92,0
882,30,1,18-09-09,165,116,0
883,30,9,18-09-07,335,133,0
884,30,85,18-09-05,292,143,0
884,30,2,18-09-05,212,196,0
885,35,20,12/3/10,351,131,0
886,13,91,2/7/06,293,129,0
886,13,15,2/7/06,217,31,0
887,12,54,20-11-08,195,114,0
888,13,95,2/7/05,340,30,0
889,24,24,15-05-09,233,85,0
890,12,99,20-11-06,142,181,0
891,12,74,20-11-07,167,106,0
892,24,19,17-10-08,193,163,0
892,24,43,17-10-08,102,199,0
892,24,36,17-10-08,174,156,0
892,24,96,17-10-08,168,23,0
893,8,77,24-11-05,154,145,0
894,28,75,12/5/10,224,33,0
895,22,64,8/10/10,370,48,0
895,22,51,8/10/10,236,155,0
895,22,69,8/10/10,193,104,0
896,5,50,13-08-05,147,145,0
896,5,75,13-08-05,381,199,0
897,22,81,27-01-06,356,41,0
897,22,41,27-01-06,245,151,0
898,28,87,22-06-09,218,66,0
899,36,79,13-10-08,104,21,0
900,7,30,4/9/05,143,90,0
901,8,32,24-11-09,341,144,0
901,8,39,24-11-09,306,168,0
902,8,38,2/12/07,272,67,0
902,8,46,2/12/07,145,114,0
903,8,51,2/12/06,239,35,0
904,28,22,22-06-05,267,15,0
904,28,33,22-06-05,289,80,0
905,36,80,13-10-07,190,20,0
906,28,17,22-06-06,100,145,0
906,28,70,22-06-06,274,183,0
907,19,31,9/7/07,114,199,0
908,14,68,5/5/08,303,129,0
909,1,64,30-04-09,234,76,0
910,36,72,4/1/10,118,77,0
911,15,16,4/6/07,228,156,0
911,15,58,4/6/07,148,61,0
911,15,14,4/6/07,148,68,0
911,15,104,4/6/07,240,32,0
912,15,43,4/6/06,302,111,0
912,15,63,4/6/06,328,101,0
913,14,26,5/5/06,134,178,0
913,14,90,5/5/06,254,189,0
914,14,83,5/5/07,189,155,0
915,14,12,5/5/05,203,31,0
915,14,24,5/5/05,306,63,0
916,10,18,26-11-06,390,48,0
917,12,31,19-09-06,305,131,0
918,26,68,15-03-06,211,126,0
919,27,45,8/12/09,360,191,0
920,18,32,4/12/07,311,19,0
921,11,82,28-10-10,389,159,0
922,29,92,29-05-09,146,178,0
923,40,72,27-04-08,320,157,0
923,40,20,27-04-08,145,15,0
924,23,35,25-02-06,114,24,0
925,23,33,25-02-05,151,102,0
926,37,16,9/7/06,270,56,0
927,40,74,6/8/05,222,73,0
928,37,21,9/7/09,239,75,0
928,37,35,9/7/09,330,127,0
928,37,94,9/7/09,163,173,0
929,37,65,9/7/08,364,105,0
929,37,33,9/7/08,315,112,0
930,4,2,12/6/10,268,70,0
930,4,87,12/6/10,216,114,0
931,40,61,27-04-06,341,41,0
932,23,72,25-02-08,185,102,0
932,23,14,25-02-08,358,107,0
932,23,27,25-02-08,383,141,0
933,16,70,6/1/09,288,47,0
933,16,94,6/1/09,164,158,0
934,20,20,22-01-05,250,108,0
935,20,41,22-01-06,176,130,0
936,20,64,22-01-08,122,159,0
936,20,31,22-01-08,254,155,0
937,20,103,22-01-09,207,30,0
938,38,11,17-06-10,229,130,0
938,38,51,17-06-10,205,15,0
938,38,27,17-06-10,147,138,0
938,38,5,17-06-10,220,38,0
939,34,58,8/6/06,133,194,0
940,2,2,12/11/08,244,94,0
940,2,39,12/11/08,111,169,0
940,2,33,12/11/08,163,29,0
941,31,40,29-12-09,287,66,0
942,31,29,29-12-08,278,122,0
943,39,69,6/2/10,278,188,0
943,39,102,6/2/10,141,196,0
943,39,27,6/2/10,182,52,0
944,15,91,6/3/07,317,23,0
944,15,103,6/3/07,398,87,0
945,29,45,26-05-07,377,178,0
946,38,103,9/8/06,338,57,0
947,28,78,15-05-05,353,33,0
948,7,77,10/9/05,198,74,0
949,28,9,15-05-08,109,120,0
950,38,47,9/8/08,384,12,0
950,38,49,9/8/08,290,171,0
950,38,86,9/8/08,183,59,0
951,31,96,29-12-05,170,11,0
952,38,90,24-04-05,332,16,0
953,31,73,29-12-07,118,59,0
953,31,83,29-12-07,208,68,0
954,8,14,14-03-07,173,84,0
954,8,48,14-03-07,321,176,0
955,4,33,2/9/05,105,185,0
956,18,54,8/10/10,252,192,0
957,4,8,2/9/07,172,75,0
957,4,36,2/9/07,137,142,0
957,4,72,2/9/07,148,112,0
958,4,27,2/9/06,173,26,0
959,20,104,9/7/10,109,68,0
959,20,85,9/7/10,181,144,0
960,4,89,2/9/08,198,99,0
961,16,83,11/2/09,227,181,0
961,16,67,11/2/09,334,64,0
962,35,76,19-12-08,100,17,0
963,35,39,19-12-09,234,115,0
964,15,52,22-02-09,328,140,0
965,15,99,22-02-05,259,168,0
965,15,55,22-02-05,141,197,0
965,15,34,22-02-05,341,194,0
966,36,75,23-07-07,309,174,0
967,15,58,22-02-06,371,187,0
967,15,76,22-02-06,361,25,0
968,35,20,19-12-05,248,170,0
969,35,66,19-12-06,164,82,0
970,35,6,19-12-07,182,77,0
970,35,26,19-12-07,304,197,0
970,35,17,19-12-07,151,79,0
970,35,38,19-12-07,366,10,0
971,10,53,30-04-10,206,159,0
